Date,Open,High,Low,Close,Volume,Adj Close
20150617 13:35:54.600,5050.2,5050.2,5050.2,5050.2,925146,5050.2
20150617 13:35:55.100,5050.4,5050.4,5050.4,5050.4,925261,5050.4
20150617 13:35:55.600,5050.4,5050.4,5050.4,5050.4,925352,5050.4
20150617 13:35:56.100,5050.0,5050.0,5050.0,5050.0,925430,5050.0
20150617 13:35:56.600,5050.2,5050.2,5050.2,5050.2,925544,5050.2
20150617 13:35:57.100,5050.0,5050.0,5050.0,5050.0,925607,5050.0
20150617 13:35:57.600,5049.2,5049.2,5049.2,5049.2,925635,5049.2
20150617 13:35:58.100,5048.2,5048.2,5048.2,5048.2,925675,5048.2
20150617 13:35:58.600,5048.2,5048.2,5048.2,5048.2,925745,5048.2
20150617 13:35:59.100,5048.2,5048.2,5048.2,5048.2,925825,5048.2
20150617 13:35:59.600,5048.2,5048.2,5048.2,5048.2,925884,5048.2
20150617 13:36:00.100,5048.6,5048.6,5048.6,5048.6,925956,5048.6
20150617 13:36:00.600,5048.6,5048.6,5048.6,5048.6,926029,5048.6
20150617 13:36:01.100,5049.0,5049.0,5049.0,5049.0,926181,5049.0
20150617 13:36:01.600,5048.8,5048.8,5048.8,5048.8,926241,5048.8
20150617 13:36:02.100,5048.6,5048.6,5048.6,5048.6,926273,5048.6
20150617 13:36:02.600,5049.0,5049.0,5049.0,5049.0,926353,5049.0
20150617 13:36:03.100,5049.4,5049.4,5049.4,5049.4,926407,5049.4
20150617 13:36:03.600,5049.0,5049.0,5049.0,5049.0,926447,5049.0
20150617 13:36:04.100,5049.8,5049.8,5049.8,5049.8,926522,5049.8
20150617 13:36:04.600,5049.4,5049.4,5049.4,5049.4,926568,5049.4
20150617 13:36:05.100,5049.2,5049.2,5049.2,5049.2,926614,5049.2
20150617 13:36:05.600,5049.2,5049.2,5049.2,5049.2,926675,5049.2
20150617 13:36:06.100,5049.0,5049.0,5049.0,5049.0,926709,5049.0
20150617 13:36:06.600,5049.4,5049.4,5049.4,5049.4,926735,5049.4
20150617 13:36:07.100,5049.4,5049.4,5049.4,5049.4,926768,5049.4
20150617 13:36:07.600,5049.4,5049.4,5049.4,5049.4,926794,5049.4
20150617 13:36:08.100,5049.8,5049.8,5049.8,5049.8,926871,5049.8
20150617 13:36:08.600,5050.4,5050.4,5050.4,5050.4,926920,5050.4
20150617 13:36:09.100,5050.8,5050.8,5050.8,5050.8,926953,5050.8
20150617 13:36:09.600,5050.4,5050.4,5050.4,5050.4,927048,5050.4
20150617 13:36:10.100,5049.8,5049.8,5049.8,5049.8,927136,5049.8
20150617 13:36:10.600,5049.8,5049.8,5049.8,5049.8,927253,5049.8
20150617 13:36:11.100,5049.8,5049.8,5049.8,5049.8,927303,5049.8
20150617 13:36:11.600,5049.0,5049.0,5049.0,5049.0,927351,5049.0
20150617 13:36:12.100,5049.0,5049.0,5049.0,5049.0,927374,5049.0
20150617 13:36:12.600,5049.2,5049.2,5049.2,5049.2,927402,5049.2
20150617 13:36:13.100,5048.6,5048.6,5048.6,5048.6,927455,5048.6
20150617 13:36:13.600,5049.2,5049.2,5049.2,5049.2,927488,5049.2
20150617 13:36:14.100,5050.2,5050.2,5050.2,5050.2,927514,5050.2
20150617 13:36:14.600,5050.2,5050.2,5050.2,5050.2,927557,5050.2
20150617 13:36:15.100,5050.4,5050.4,5050.4,5050.4,927596,5050.4
20150617 13:36:15.600,5049.4,5049.4,5049.4,5049.4,927635,5049.4
20150617 13:36:16.100,5049.0,5049.0,5049.0,5049.0,927667,5049.0
20150617 13:36:16.600,5048.6,5048.6,5048.6,5048.6,927693,5048.6
20150617 13:36:17.100,5048.6,5048.6,5048.6,5048.6,927759,5048.6
20150617 13:36:17.600,5047.8,5047.8,5047.8,5047.8,927813,5047.8
20150617 13:36:18.100,5047.8,5047.8,5047.8,5047.8,927859,5047.8
20150617 13:36:18.600,5046.8,5046.8,5046.8,5046.8,927936,5046.8
20150617 13:36:19.100,5045.0,5045.0,5045.0,5045.0,928070,5045.0
20150617 13:36:19.600,5044.8,5044.8,5044.8,5044.8,928227,5044.8
20150617 13:36:20.100,5044.6,5044.6,5044.6,5044.6,928381,5044.6
20150617 13:36:20.600,5044.8,5044.8,5044.8,5044.8,928497,5044.8
20150617 13:36:21.100,5046.0,5046.0,5046.0,5046.0,928621,5046.0
20150617 13:36:21.600,5047.0,5047.0,5047.0,5047.0,928717,5047.0
20150617 13:36:22.100,5047.8,5047.8,5047.8,5047.8,928811,5047.8
20150617 13:36:22.600,5046.0,5046.0,5046.0,5046.0,928914,5046.0
20150617 13:36:23.100,5046.6,5046.6,5046.6,5046.6,929044,5046.6
20150617 13:36:23.600,5046.2,5046.2,5046.2,5046.2,929097,5046.2
20150617 13:36:24.100,5046.2,5046.2,5046.2,5046.2,929182,5046.2
20150617 13:36:24.600,5046.8,5046.8,5046.8,5046.8,929220,5046.8
20150617 13:36:25.100,5047.0,5047.0,5047.0,5047.0,929266,5047.0
20150617 13:36:25.600,5047.0,5047.0,5047.0,5047.0,929312,5047.0
20150617 13:36:26.100,5046.8,5046.8,5046.8,5046.8,929344,5046.8
20150617 13:36:26.600,5047.6,5047.6,5047.6,5047.6,929404,5047.6
20150617 13:36:27.100,5047.2,5047.2,5047.2,5047.2,929522,5047.2
20150617 13:36:27.600,5047.4,5047.4,5047.4,5047.4,929576,5047.4
20150617 13:36:28.100,5047.4,5047.4,5047.4,5047.4,929640,5047.4
20150617 13:36:28.600,5046.2,5046.2,5046.2,5046.2,929672,5046.2
20150617 13:36:29.100,5046.2,5046.2,5046.2,5046.2,929700,5046.2
20150617 13:36:29.600,5045.4,5045.4,5045.4,5045.4,929737,5045.4
20150617 13:36:30.100,5046.4,5046.4,5046.4,5046.4,929777,5046.4
20150617 13:36:30.600,5045.6,5045.6,5045.6,5045.6,929814,5045.6
20150617 13:36:31.100,5045.4,5045.4,5045.4,5045.4,929873,5045.4
20150617 13:36:31.600,5045.0,5045.0,5045.0,5045.0,929951,5045.0
20150617 13:36:32.100,5044.6,5044.6,5044.6,5044.6,930004,5044.6
20150617 13:36:32.600,5043.8,5043.8,5043.8,5043.8,930063,5043.8
20150617 13:36:33.100,5044.6,5044.6,5044.6,5044.6,930134,5044.6
20150617 13:36:33.600,5043.4,5043.4,5043.4,5043.4,930187,5043.4
20150617 13:36:34.100,5042.8,5042.8,5042.8,5042.8,930275,5042.8
20150617 13:36:34.600,5042.8,5042.8,5042.8,5042.8,930405,5042.8
20150617 13:36:35.100,5043.2,5043.2,5043.2,5043.2,930498,5043.2
20150617 13:36:35.600,5045.0,5045.0,5045.0,5045.0,930567,5045.0
20150617 13:36:36.100,5044.8,5044.8,5044.8,5044.8,930686,5044.8
20150617 13:36:36.600,5044.0,5044.0,5044.0,5044.0,930751,5044.0
20150617 13:36:37.100,5044.2,5044.2,5044.2,5044.2,930828,5044.2
20150617 13:36:37.600,5043.8,5043.8,5043.8,5043.8,930875,5043.8
20150617 13:36:38.100,5043.6,5043.6,5043.6,5043.6,930911,5043.6
20150617 13:36:38.600,5045.8,5045.8,5045.8,5045.8,930972,5045.8
20150617 13:36:39.100,5045.2,5045.2,5045.2,5045.2,930997,5045.2
20150617 13:36:39.600,5043.4,5043.4,5043.4,5043.4,931055,5043.4
20150617 13:36:40.100,5043.4,5043.4,5043.4,5043.4,931121,5043.4
20150617 13:36:40.600,5043.2,5043.2,5043.2,5043.2,931171,5043.2
20150617 13:36:41.100,5042.0,5042.0,5042.0,5042.0,931286,5042.0
20150617 13:36:41.600,5042.0,5042.0,5042.0,5042.0,931381,5042.0
20150617 13:36:42.100,5042.4,5042.4,5042.4,5042.4,931508,5042.4
20150617 13:36:42.600,5042.2,5042.2,5042.2,5042.2,931673,5042.2
20150617 13:36:43.100,5042.2,5042.2,5042.2,5042.2,931761,5042.2
20150617 13:36:43.600,5041.6,5041.6,5041.6,5041.6,931802,5041.6
20150617 13:36:44.100,5041.6,5041.6,5041.6,5041.6,931874,5041.6
20150617 13:36:44.600,5040.6,5040.6,5040.6,5040.6,931928,5040.6
20150617 13:36:45.100,5040.0,5040.0,5040.0,5040.0,932102,5040.0
20150617 13:36:45.600,5040.6,5040.6,5040.6,5040.6,932269,5040.6
20150617 13:36:46.100,5039.8,5039.8,5039.8,5039.8,932423,5039.8
20150617 13:36:46.600,5038.6,5038.6,5038.6,5038.6,932588,5038.6
20150617 13:36:47.100,5038.6,5038.6,5038.6,5038.6,932802,5038.6
20150617 13:36:47.600,5038.2,5038.2,5038.2,5038.2,933002,5038.2
20150617 13:36:48.100,5040.0,5040.0,5040.0,5040.0,933167,5040.0
20150617 13:36:48.600,5039.6,5039.6,5039.6,5039.6,933305,5039.6
20150617 13:36:49.100,5040.6,5040.6,5040.6,5040.6,933540,5040.6
20150617 13:36:49.600,5040.8,5040.8,5040.8,5040.8,933676,5040.8
20150617 13:36:50.100,5041.0,5041.0,5041.0,5041.0,933783,5041.0
20150617 13:36:50.600,5041.2,5041.2,5041.2,5041.2,933859,5041.2
20150617 13:36:51.100,5041.2,5041.2,5041.2,5041.2,933930,5041.2
20150617 13:36:51.600,5041.8,5041.8,5041.8,5041.8,933978,5041.8
20150617 13:36:52.100,5041.2,5041.2,5041.2,5041.2,934071,5041.2
20150617 13:36:52.600,5041.6,5041.6,5041.6,5041.6,934151,5041.6
20150617 13:36:53.100,5041.4,5041.4,5041.4,5041.4,934199,5041.4
20150617 13:36:53.600,5041.4,5041.4,5041.4,5041.4,934241,5041.4
20150617 13:36:54.100,5041.2,5041.2,5041.2,5041.2,934306,5041.2
20150617 13:36:54.600,5040.4,5040.4,5040.4,5040.4,934363,5040.4
20150617 13:36:55.100,5039.6,5039.6,5039.6,5039.6,934405,5039.6
20150617 13:36:55.600,5039.0,5039.0,5039.0,5039.0,934529,5039.0
20150617 13:36:56.100,5040.0,5040.0,5040.0,5040.0,934573,5040.0
20150617 13:36:56.600,5041.0,5041.0,5041.0,5041.0,934675,5041.0
20150617 13:36:57.100,5041.2,5041.2,5041.2,5041.2,934715,5041.2
20150617 13:36:57.600,5041.8,5041.8,5041.8,5041.8,934773,5041.8
20150617 13:36:58.100,5042.8,5042.8,5042.8,5042.8,934807,5042.8
20150617 13:36:58.600,5042.8,5042.8,5042.8,5042.8,934859,5042.8
20150617 13:36:59.100,5042.4,5042.4,5042.4,5042.4,934953,5042.4
20150617 13:36:59.600,5041.8,5041.8,5041.8,5041.8,935000,5041.8
20150617 13:37:00.100,5042.2,5042.2,5042.2,5042.2,935039,5042.2
20150617 13:37:00.600,5040.8,5040.8,5040.8,5040.8,935127,5040.8
20150617 13:37:01.100,5041.6,5041.6,5041.6,5041.6,935236,5041.6
20150617 13:37:01.600,5042.6,5042.6,5042.6,5042.6,935304,5042.6
20150617 13:37:02.100,5043.4,5043.4,5043.4,5043.4,935358,5043.4
20150617 13:37:02.600,5044.2,5044.2,5044.2,5044.2,935415,5044.2
20150617 13:37:03.100,5044.2,5044.2,5044.2,5044.2,935483,5044.2
20150617 13:37:03.600,5044.4,5044.4,5044.4,5044.4,935547,5044.4
20150617 13:37:04.100,5044.4,5044.4,5044.4,5044.4,935622,5044.4
20150617 13:37:04.600,5044.6,5044.6,5044.6,5044.6,935698,5044.6
20150617 13:37:05.100,5044.0,5044.0,5044.0,5044.0,935786,5044.0
20150617 13:37:05.600,5042.0,5042.0,5042.0,5042.0,935898,5042.0
20150617 13:37:06.100,5041.2,5041.2,5041.2,5041.2,935983,5041.2
20150617 13:37:06.600,5041.0,5041.0,5041.0,5041.0,936028,5041.0
20150617 13:37:07.100,5042.4,5042.4,5042.4,5042.4,936076,5042.4
20150617 13:37:07.600,5042.4,5042.4,5042.4,5042.4,936112,5042.4
20150617 13:37:08.100,5042.0,5042.0,5042.0,5042.0,936157,5042.0
20150617 13:37:08.600,5042.0,5042.0,5042.0,5042.0,936208,5042.0
20150617 13:37:09.100,5042.0,5042.0,5042.0,5042.0,936249,5042.0
20150617 13:37:09.600,5043.8,5043.8,5043.8,5043.8,936306,5043.8
20150617 13:37:10.100,5044.4,5044.4,5044.4,5044.4,936373,5044.4
20150617 13:37:10.600,5044.8,5044.8,5044.8,5044.8,936423,5044.8
20150617 13:37:11.100,5045.0,5045.0,5045.0,5045.0,936471,5045.0
20150617 13:37:11.600,5045.6,5045.6,5045.6,5045.6,936534,5045.6
20150617 13:37:12.100,5046.0,5046.0,5046.0,5046.0,936623,5046.0
20150617 13:37:12.600,5046.0,5046.0,5046.0,5046.0,936671,5046.0
20150617 13:37:13.100,5045.6,5045.6,5045.6,5045.6,936757,5045.6
20150617 13:37:13.600,5044.6,5044.6,5044.6,5044.6,936852,5044.6
20150617 13:37:14.100,5044.6,5044.6,5044.6,5044.6,936905,5044.6
20150617 13:37:14.600,5044.0,5044.0,5044.0,5044.0,936971,5044.0
20150617 13:37:15.100,5042.4,5042.4,5042.4,5042.4,937032,5042.4
20150617 13:37:15.600,5042.6,5042.6,5042.6,5042.6,937101,5042.6
20150617 13:37:16.100,5042.2,5042.2,5042.2,5042.2,937128,5042.2
20150617 13:37:16.600,5041.8,5041.8,5041.8,5041.8,937211,5041.8
20150617 13:37:17.100,5042.6,5042.6,5042.6,5042.6,937315,5042.6
20150617 13:37:17.600,5042.0,5042.0,5042.0,5042.0,937353,5042.0
20150617 13:37:18.100,5042.8,5042.8,5042.8,5042.8,937379,5042.8
20150617 13:37:18.600,5043.8,5043.8,5043.8,5043.8,937423,5043.8
20150617 13:37:19.100,5044.0,5044.0,5044.0,5044.0,937450,5044.0
20150617 13:37:19.600,5043.0,5043.0,5043.0,5043.0,937482,5043.0
20150617 13:37:20.100,5043.8,5043.8,5043.8,5043.8,937523,5043.8
20150617 13:37:20.600,5043.6,5043.6,5043.6,5043.6,937547,5043.6
20150617 13:37:21.100,5043.0,5043.0,5043.0,5043.0,937567,5043.0
20150617 13:37:21.600,5043.8,5043.8,5043.8,5043.8,937624,5043.8
20150617 13:37:22.100,5043.8,5043.8,5043.8,5043.8,937654,5043.8
20150617 13:37:22.600,5044.4,5044.4,5044.4,5044.4,937682,5044.4
20150617 13:37:23.100,5043.2,5043.2,5043.2,5043.2,937732,5043.2
20150617 13:37:23.600,5044.2,5044.2,5044.2,5044.2,937759,5044.2
20150617 13:37:24.100,5044.6,5044.6,5044.6,5044.6,937788,5044.6
20150617 13:37:24.600,5044.0,5044.0,5044.0,5044.0,937831,5044.0
20150617 13:37:25.100,5043.2,5043.2,5043.2,5043.2,937866,5043.2
20150617 13:37:25.600,5044.0,5044.0,5044.0,5044.0,937894,5044.0
20150617 13:37:26.100,5044.0,5044.0,5044.0,5044.0,937910,5044.0
20150617 13:37:26.600,5044.6,5044.6,5044.6,5044.6,937935,5044.6
20150617 13:37:27.100,5043.6,5043.6,5043.6,5043.6,937969,5043.6
20150617 13:37:27.600,5044.0,5044.0,5044.0,5044.0,938003,5044.0
20150617 13:37:28.100,5044.6,5044.6,5044.6,5044.6,938032,5044.6
20150617 13:37:28.600,5044.0,5044.0,5044.0,5044.0,938052,5044.0
20150617 13:37:29.100,5044.4,5044.4,5044.4,5044.4,938093,5044.4
20150617 13:37:29.600,5044.2,5044.2,5044.2,5044.2,938126,5044.2
20150617 13:37:30.100,5043.8,5043.8,5043.8,5043.8,938154,5043.8
20150617 13:37:30.600,5043.8,5043.8,5043.8,5043.8,938177,5043.8
20150617 13:37:31.100,5044.4,5044.4,5044.4,5044.4,938216,5044.4
20150617 13:37:31.600,5043.6,5043.6,5043.6,5043.6,938264,5043.6
20150617 13:37:32.100,5043.6,5043.6,5043.6,5043.6,938278,5043.6
20150617 13:37:32.600,5043.4,5043.4,5043.4,5043.4,938293,5043.4
20150617 13:37:33.100,5043.6,5043.6,5043.6,5043.6,938307,5043.6
20150617 13:37:33.600,5043.8,5043.8,5043.8,5043.8,938332,5043.8
20150617 13:37:34.100,5044.6,5044.6,5044.6,5044.6,938368,5044.6
20150617 13:37:34.600,5044.2,5044.2,5044.2,5044.2,938404,5044.2
20150617 13:37:35.100,5043.6,5043.6,5043.6,5043.6,938420,5043.6
20150617 13:37:35.600,5044.0,5044.0,5044.0,5044.0,938441,5044.0
20150617 13:37:36.100,5044.6,5044.6,5044.6,5044.6,938475,5044.6
20150617 13:37:36.600,5045.0,5045.0,5045.0,5045.0,938508,5045.0
20150617 13:37:37.100,5043.6,5043.6,5043.6,5043.6,938543,5043.6
20150617 13:37:37.600,5044.8,5044.8,5044.8,5044.8,938558,5044.8
20150617 13:37:38.100,5045.0,5045.0,5045.0,5045.0,938580,5045.0
20150617 13:37:38.600,5045.0,5045.0,5045.0,5045.0,938596,5045.0
20150617 13:37:39.100,5045.4,5045.4,5045.4,5045.4,938630,5045.4
20150617 13:37:39.600,5046.0,5046.0,5046.0,5046.0,938668,5046.0
20150617 13:37:40.100,5046.0,5046.0,5046.0,5046.0,938751,5046.0
20150617 13:37:40.600,5046.8,5046.8,5046.8,5046.8,938810,5046.8
20150617 13:37:41.100,5046.0,5046.0,5046.0,5046.0,938851,5046.0
20150617 13:37:41.600,5046.0,5046.0,5046.0,5046.0,938897,5046.0
20150617 13:37:42.100,5046.0,5046.0,5046.0,5046.0,938954,5046.0
20150617 13:37:42.600,5044.8,5044.8,5044.8,5044.8,938996,5044.8
20150617 13:37:43.100,5044.0,5044.0,5044.0,5044.0,939048,5044.0
20150617 13:37:43.600,5043.4,5043.4,5043.4,5043.4,939130,5043.4
20150617 13:37:44.100,5042.6,5042.6,5042.6,5042.6,939232,5042.6
20150617 13:37:44.600,5043.0,5043.0,5043.0,5043.0,939343,5043.0
20150617 13:37:45.100,5044.6,5044.6,5044.6,5044.6,939432,5044.6
20150617 13:37:45.600,5045.4,5045.4,5045.4,5045.4,939448,5045.4
20150617 13:37:46.100,5045.6,5045.6,5045.6,5045.6,939472,5045.6
20150617 13:37:46.600,5045.4,5045.4,5045.4,5045.4,939496,5045.4
20150617 13:37:47.100,5045.4,5045.4,5045.4,5045.4,939518,5045.4
20150617 13:37:47.600,5044.2,5044.2,5044.2,5044.2,939563,5044.2
20150617 13:37:48.100,5044.4,5044.4,5044.4,5044.4,939614,5044.4
20150617 13:37:48.600,5045.2,5045.2,5045.2,5045.2,939649,5045.2
20150617 13:37:49.100,5045.2,5045.2,5045.2,5045.2,939668,5045.2
20150617 13:37:49.600,5044.8,5044.8,5044.8,5044.8,939681,5044.8
20150617 13:37:50.100,5045.0,5045.0,5045.0,5045.0,939701,5045.0
20150617 13:37:50.600,5044.8,5044.8,5044.8,5044.8,939719,5044.8
20150617 13:37:51.100,5044.6,5044.6,5044.6,5044.6,939729,5044.6
20150617 13:37:51.600,5044.8,5044.8,5044.8,5044.8,939746,5044.8
20150617 13:37:52.100,5044.4,5044.4,5044.4,5044.4,939771,5044.4
20150617 13:37:52.600,5044.2,5044.2,5044.2,5044.2,939782,5044.2
20150617 13:37:53.100,5044.2,5044.2,5044.2,5044.2,939799,5044.2
20150617 13:37:53.600,5045.0,5045.0,5045.0,5045.0,939849,5045.0
20150617 13:37:54.100,5045.0,5045.0,5045.0,5045.0,939872,5045.0
20150617 13:37:54.600,5045.4,5045.4,5045.4,5045.4,939909,5045.4
20150617 13:37:55.100,5045.6,5045.6,5045.6,5045.6,939931,5045.6
20150617 13:37:55.600,5045.8,5045.8,5045.8,5045.8,939994,5045.8
20150617 13:37:56.100,5046.2,5046.2,5046.2,5046.2,940054,5046.2
20150617 13:37:56.600,5046.6,5046.6,5046.6,5046.6,940132,5046.6
20150617 13:37:57.100,5046.6,5046.6,5046.6,5046.6,940187,5046.6
20150617 13:37:57.600,5046.8,5046.8,5046.8,5046.8,940245,5046.8
20150617 13:37:58.100,5046.4,5046.4,5046.4,5046.4,940265,5046.4
20150617 13:37:58.600,5046.6,5046.6,5046.6,5046.6,940294,5046.6
20150617 13:37:59.100,5046.6,5046.6,5046.6,5046.6,940364,5046.6
20150617 13:37:59.600,5046.8,5046.8,5046.8,5046.8,940407,5046.8
20150617 13:38:00.100,5046.0,5046.0,5046.0,5046.0,940436,5046.0
20150617 13:38:00.600,5045.8,5045.8,5045.8,5045.8,940484,5045.8
20150617 13:38:01.100,5046.4,5046.4,5046.4,5046.4,940529,5046.4
20150617 13:38:01.600,5046.8,5046.8,5046.8,5046.8,940557,5046.8
20150617 13:38:02.100,5046.8,5046.8,5046.8,5046.8,940572,5046.8
20150617 13:38:02.600,5047.2,5047.2,5047.2,5047.2,940640,5047.2
20150617 13:38:03.100,5048.0,5048.0,5048.0,5048.0,940664,5048.0
20150617 13:38:03.600,5048.0,5048.0,5048.0,5048.0,940815,5048.0
20150617 13:38:04.100,5048.8,5048.8,5048.8,5048.8,940915,5048.8
20150617 13:38:04.600,5049.0,5049.0,5049.0,5049.0,940962,5049.0
20150617 13:38:05.100,5049.6,5049.6,5049.6,5049.6,941006,5049.6
20150617 13:38:05.600,5049.6,5049.6,5049.6,5049.6,941248,5049.6
20150617 13:38:06.100,5049.6,5049.6,5049.6,5049.6,941323,5049.6
20150617 13:38:06.600,5048.0,5048.0,5048.0,5048.0,941378,5048.0
20150617 13:38:07.100,5049.6,5049.6,5049.6,5049.6,941467,5049.6
20150617 13:38:07.600,5049.2,5049.2,5049.2,5049.2,941545,5049.2
20150617 13:38:08.100,5048.6,5048.6,5048.6,5048.6,941713,5048.6
20150617 13:38:08.600,5046.8,5046.8,5046.8,5046.8,941767,5046.8
20150617 13:38:09.100,5047.6,5047.6,5047.6,5047.6,941813,5047.6
20150617 13:38:09.600,5046.6,5046.6,5046.6,5046.6,941858,5046.6
20150617 13:38:10.100,5046.6,5046.6,5046.6,5046.6,941894,5046.6
20150617 13:38:10.600,5046.4,5046.4,5046.4,5046.4,941932,5046.4
20150617 13:38:11.100,5046.6,5046.6,5046.6,5046.6,941960,5046.6
20150617 13:38:11.600,5046.4,5046.4,5046.4,5046.4,941989,5046.4
20150617 13:38:12.100,5048.0,5048.0,5048.0,5048.0,942093,5048.0
20150617 13:38:12.600,5047.0,5047.0,5047.0,5047.0,942123,5047.0
20150617 13:38:13.100,5048.6,5048.6,5048.6,5048.6,942165,5048.6
20150617 13:38:13.600,5046.6,5046.6,5046.6,5046.6,942207,5046.6
20150617 13:38:14.100,5047.4,5047.4,5047.4,5047.4,942245,5047.4
20150617 13:38:14.600,5047.8,5047.8,5047.8,5047.8,942275,5047.8
20150617 13:38:15.100,5048.0,5048.0,5048.0,5048.0,942305,5048.0
20150617 13:38:15.600,5048.0,5048.0,5048.0,5048.0,942328,5048.0
20150617 13:38:16.100,5048.6,5048.6,5048.6,5048.6,942351,5048.6
20150617 13:38:16.600,5048.6,5048.6,5048.6,5048.6,942377,5048.6
20150617 13:38:17.100,5049.2,5049.2,5049.2,5049.2,942421,5049.2
20150617 13:38:17.600,5048.6,5048.6,5048.6,5048.6,942453,5048.6
20150617 13:38:18.100,5048.0,5048.0,5048.0,5048.0,942483,5048.0
20150617 13:38:18.600,5048.6,5048.6,5048.6,5048.6,942528,5048.6
20150617 13:38:19.100,5049.0,5049.0,5049.0,5049.0,942556,5049.0
20150617 13:38:19.600,5048.6,5048.6,5048.6,5048.6,942583,5048.6
20150617 13:38:20.100,5048.8,5048.8,5048.8,5048.8,942605,5048.8
20150617 13:38:20.600,5048.6,5048.6,5048.6,5048.6,942672,5048.6
20150617 13:38:21.100,5048.8,5048.8,5048.8,5048.8,942691,5048.8
20150617 13:38:21.600,5048.6,5048.6,5048.6,5048.6,942711,5048.6
20150617 13:38:22.100,5048.6,5048.6,5048.6,5048.6,942730,5048.6
20150617 13:38:22.600,5048.6,5048.6,5048.6,5048.6,942778,5048.6
20150617 13:38:23.100,5048.0,5048.0,5048.0,5048.0,942799,5048.0
20150617 13:38:23.600,5048.6,5048.6,5048.6,5048.6,942825,5048.6
20150617 13:38:24.100,5047.8,5047.8,5047.8,5047.8,942839,5047.8
20150617 13:38:24.600,5047.8,5047.8,5047.8,5047.8,942852,5047.8
20150617 13:38:25.100,5047.8,5047.8,5047.8,5047.8,942879,5047.8
20150617 13:38:25.600,5047.8,5047.8,5047.8,5047.8,942895,5047.8
20150617 13:38:26.100,5047.8,5047.8,5047.8,5047.8,942913,5047.8
20150617 13:38:26.600,5046.8,5046.8,5046.8,5046.8,942925,5046.8
20150617 13:38:27.100,5047.4,5047.4,5047.4,5047.4,942951,5047.4
20150617 13:38:27.600,5046.8,5046.8,5046.8,5046.8,942987,5046.8
20150617 13:38:28.100,5047.4,5047.4,5047.4,5047.4,943007,5047.4
20150617 13:38:28.600,5047.4,5047.4,5047.4,5047.4,943044,5047.4
20150617 13:38:29.100,5047.4,5047.4,5047.4,5047.4,943085,5047.4
20150617 13:38:29.600,5047.4,5047.4,5047.4,5047.4,943101,5047.4
20150617 13:38:30.100,5047.0,5047.0,5047.0,5047.0,943137,5047.0
20150617 13:38:30.600,5047.6,5047.6,5047.6,5047.6,943161,5047.6
20150617 13:38:31.100,5047.2,5047.2,5047.2,5047.2,943187,5047.2
20150617 13:38:31.600,5047.0,5047.0,5047.0,5047.0,943196,5047.0
20150617 13:38:32.100,5047.4,5047.4,5047.4,5047.4,943230,5047.4
20150617 13:38:32.600,5047.0,5047.0,5047.0,5047.0,943253,5047.0
20150617 13:38:33.100,5047.0,5047.0,5047.0,5047.0,943266,5047.0
20150617 13:38:33.600,5046.8,5046.8,5046.8,5046.8,943278,5046.8
20150617 13:38:34.100,5047.0,5047.0,5047.0,5047.0,943294,5047.0
20150617 13:38:34.600,5047.4,5047.4,5047.4,5047.4,943307,5047.4
20150617 13:38:35.100,5047.0,5047.0,5047.0,5047.0,943320,5047.0
20150617 13:38:35.600,5047.6,5047.6,5047.6,5047.6,943337,5047.6
20150617 13:38:36.100,5046.8,5046.8,5046.8,5046.8,943349,5046.8
20150617 13:38:36.600,5047.4,5047.4,5047.4,5047.4,943359,5047.4
20150617 13:38:37.100,5047.2,5047.2,5047.2,5047.2,943379,5047.2
20150617 13:38:37.600,5046.8,5046.8,5046.8,5046.8,943388,5046.8
20150617 13:38:38.100,5046.6,5046.6,5046.6,5046.6,943401,5046.6
20150617 13:38:38.600,5046.4,5046.4,5046.4,5046.4,943452,5046.4
20150617 13:38:39.100,5046.4,5046.4,5046.4,5046.4,943471,5046.4
20150617 13:38:39.600,5046.2,5046.2,5046.2,5046.2,943506,5046.2
20150617 13:38:40.100,5046.0,5046.0,5046.0,5046.0,943555,5046.0
20150617 13:38:40.600,5046.6,5046.6,5046.6,5046.6,943571,5046.6
20150617 13:38:41.100,5046.0,5046.0,5046.0,5046.0,943588,5046.0
20150617 13:38:41.600,5046.4,5046.4,5046.4,5046.4,943605,5046.4
20150617 13:38:42.100,5045.8,5045.8,5045.8,5045.8,943621,5045.8
20150617 13:38:42.600,5046.2,5046.2,5046.2,5046.2,943662,5046.2
20150617 13:38:43.100,5045.8,5045.8,5045.8,5045.8,943687,5045.8
20150617 13:38:43.600,5046.4,5046.4,5046.4,5046.4,943698,5046.4
20150617 13:38:44.100,5045.8,5045.8,5045.8,5045.8,943727,5045.8
20150617 13:38:44.600,5046.6,5046.6,5046.6,5046.6,943777,5046.6
20150617 13:38:45.100,5046.6,5046.6,5046.6,5046.6,943800,5046.6
20150617 13:38:45.600,5046.0,5046.0,5046.0,5046.0,943831,5046.0
20150617 13:38:46.100,5046.2,5046.2,5046.2,5046.2,943843,5046.2
